id,category,species_id,pokemon_id,form_id,variant,orientation,shiny,animated,format,width,height,frame_count,size_bytes,sha256,source_id,source_revision,source_path,local_path,license_status,compatibility_score,compatibility_class,runtime_enabled,replacement_required
pokemon:0015-beedrill:battle-sprite:front-shiny,battle-sprite,15,15,,front-shiny,front,true,false,png,96,96,1,1020,30b7f80be16b5a695a27ea0d9707e3e27b2a8fae8f73db37757f5ce4c94d2b46,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/15.png,content/packs/pokemon-canonical/creatures/0015-beedrill/sprites/0015-beedrill--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0016-pidgey:battle-sprite:front-normal,battle-sprite,16,16,,front-normal,front,false,false,png,96,96,1,557,5c5a61d93b38fe834b926d34dc340ff92bc7ad33583d7ae47bcfb84291e809a8,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/16.png,content/packs/pokemon-canonical/creatures/0016-pidgey/sprites/0016-pidgey--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0016-pidgey:battle-sprite:back-normal,battle-sprite,16,16,,back-normal,back,false,false,png,96,96,1,545,9c8246c3ad4e0d47c672ff640766d61f65c7a45872b1671ba24e077a6d8fbc7b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/16.png,content/packs/pokemon-canonical/creatures/0016-pidgey/sprites/0016-pidgey--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0016-pidgey:battle-sprite:back-shiny,battle-sprite,16,16,,back-shiny,back,true,false,png,96,96,1,544,33165e79d1981fac737d8eea6b95eb09af10655b1db2e50d3a7e948f026bb64f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/16.png,content/packs/pokemon-canonical/creatures/0016-pidgey/sprites/0016-pidgey--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0016-pidgey:battle-sprite:front-shiny,battle-sprite,16,16,,front-shiny,front,true,false,png,96,96,1,555,8313dcfb4612ab867696cacd44bc3f925f9254a97d165487b8340ba8b22e564a,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/16.png,content/packs/pokemon-canonical/creatures/0016-pidgey/sprites/0016-pidgey--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0017-pidgeotto:battle-sprite:front-normal,battle-sprite,17,17,,front-normal,front,false,false,png,96,96,1,1221,08044a8e2f052c8e5debadc632c88727838b17cb0bef1b7a88ebd38d3df70eea,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/17.png,content/packs/pokemon-canonical/creatures/0017-pidgeotto/sprites/0017-pidgeotto--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0017-pidgeotto:battle-sprite:back-normal,battle-sprite,17,17,,back-normal,back,false,false,png,96,96,1,1163,8f19fbffccf91f215ea12c379e1257f360130d3699bcb0e3083342810b8ba284,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/17.png,content/packs/pokemon-canonical/creatures/0017-pidgeotto/sprites/0017-pidgeotto--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0017-pidgeotto:battle-sprite:back-shiny,battle-sprite,17,17,,back-shiny,back,true,false,png,96,96,1,1164,11ec424bf08046a214aa3782cebcce6b5e7ca093930dd54e12f5414623e9fb13,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/17.png,content/packs/pokemon-canonical/creatures/0017-pidgeotto/sprites/0017-pidgeotto--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0017-pidgeotto:battle-sprite:front-shiny,battle-sprite,17,17,,front-shiny,front,true,false,png,96,96,1,1221,05faef42ebd01f94af7e0ba1c8dd054afeff39a3aff4782fb8f9a42402e343d3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/17.png,content/packs/pokemon-canonical/creatures/0017-pidgeotto/sprites/0017-pidgeotto--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0018-pidgeot:battle-sprite:front-normal,battle-sprite,18,18,,front-normal,front,false,false,png,96,96,1,955,396bc1cc5bc7173b7c09e3ea379a8c4b716a7af8a2b9cfbbe55df4a937a24e80,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/18.png,content/packs/pokemon-canonical/creatures/0018-pidgeot/sprites/0018-pidgeot--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0018-pidgeot:battle-sprite:back-normal,battle-sprite,18,18,,back-normal,back,false,false,png,96,96,1,860,e3d271ba54a525cfad88228c98df98090a77c70a39fe08f0bb1917f0f88310f0,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/18.png,content/packs/pokemon-canonical/creatures/0018-pidgeot/sprites/0018-pidgeot--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0018-pidgeot:battle-sprite:back-shiny,battle-sprite,18,18,,back-shiny,back,true,false,png,96,96,1,858,e6e29a828a353dcccdf906e8e03b5b691a25fc7fc3ec59394e1647b09ff9303f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/18.png,content/packs/pokemon-canonical/creatures/0018-pidgeot/sprites/0018-pidgeot--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0018-pidgeot:battle-sprite:front-shiny,battle-sprite,18,18,,front-shiny,front,true,false,png,96,96,1,954,73890ce84fb2b2579217fe622563570fa9cddd653ffd16025674556b3afb8e96,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/18.png,content/packs/pokemon-canonical/creatures/0018-pidgeot/sprites/0018-pidgeot--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0019-rattata:battle-sprite:front-normal,battle-sprite,19,19,,front-normal,front,false,false,png,96,96,1,565,f5f7a28abef1a2f3d3e2b746fde5a97569c3eacd45474f88e8f40cc5b6a0c967,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/19.png,content/packs/pokemon-canonical/creatures/0019-rattata/sprites/0019-rattata--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0019-rattata:battle-sprite:back-normal,battle-sprite,19,19,,back-normal,back,false,false,png,96,96,1,547,1543e1c9f609b6fe406be96efc515b942b3655db4f2b5de46ce2c326c86d5e88,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/19.png,content/packs/pokemon-canonical/creatures/0019-rattata/sprites/0019-rattata--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0019-rattata:battle-sprite:back-shiny,battle-sprite,19,19,,back-shiny,back,true,false,png,96,96,1,547,d3ad4f3b1d9baec729d27f96d13baacd04724e0da2e74ce0bcf9733d2b559c54,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/19.png,content/packs/pokemon-canonical/creatures/0019-rattata/sprites/0019-rattata--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0019-rattata:battle-sprite:front-shiny,battle-sprite,19,19,,front-shiny,front,true,false,png,96,96,1,566,49118e49144f367d6223b8596dc96882eaab975f4c14c3857e7f42d6d604ad0e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/19.png,content/packs/pokemon-canonical/creatures/0019-rattata/sprites/0019-rattata--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0020-raticate:battle-sprite:front-normal,battle-sprite,20,20,,front-normal,front,false,false,png,96,96,1,894,d723d4ded10ee30de99787e03c0552f37f3061396fe31b811317d8babd2dc0d0,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/20.png,content/packs/pokemon-canonical/creatures/0020-raticate/sprites/0020-raticate--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0020-raticate:battle-sprite:back-normal,battle-sprite,20,20,,back-normal,back,false,false,png,96,96,1,872,b19292097ed71a5b9b5acc5ad3a02cc6cc63ee4252e504239d37980261842426,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/20.png,content/packs/pokemon-canonical/creatures/0020-raticate/sprites/0020-raticate--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0020-raticate:battle-sprite:back-shiny,battle-sprite,20,20,,back-shiny,back,true,false,png,96,96,1,872,d02daf8e3239dab68357bcc007739e24d92b7469e77264e27669eb59abfafaca,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/20.png,content/packs/pokemon-canonical/creatures/0020-raticate/sprites/0020-raticate--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0020-raticate:battle-sprite:front-shiny,battle-sprite,20,20,,front-shiny,front,true,false,png,96,96,1,895,f61a018e02fbaaffafdc1636d9674d88b0b612ecf71696581a435b532d8eb623,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/20.png,content/packs/pokemon-canonical/creatures/0020-raticate/sprites/0020-raticate--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0021-spearow:battle-sprite:front-normal,battle-sprite,21,21,,front-normal,front,false,false,png,96,96,1,582,1c4bfd9efffd5aad8691c0c8c1ccb6d74671c6caeac6935df45532d71ced4a09,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/21.png,content/packs/pokemon-canonical/creatures/0021-spearow/sprites/0021-spearow--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0021-spearow:battle-sprite:back-normal,battle-sprite,21,21,,back-normal,back,false,false,png,96,96,1,584,5c54efd1d424a92363c513369294c59ceeac18e61a21d61a8d5b290d23d319f3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/21.png,content/packs/pokemon-canonical/creatures/0021-spearow/sprites/0021-spearow--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0021-spearow:battle-sprite:back-shiny,battle-sprite,21,21,,back-shiny,back,true,false,png,96,96,1,584,b35721f66bc5772efdefe4a4d7a6aaeb4fc96577ae3ad945458059521f78a0a6,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/21.png,content/packs/pokemon-canonical/creatures/0021-spearow/sprites/0021-spearow--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0021-spearow:battle-sprite:front-shiny,battle-sprite,21,21,,front-shiny,front,true,false,png,96,96,1,579,67a827cb887d0df5224304a68ba7578aa87160d6a9c2f7d306f5411e46d2f73c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/21.png,content/packs/pokemon-canonical/creatures/0021-spearow/sprites/0021-spearow--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0022-fearow:battle-sprite:front-normal,battle-sprite,22,22,,front-normal,front,false,false,png,96,96,1,1302,d6eee716cc6a41e9df068cf08f5deeb3e3359d6e5c38c1dc85645a25bfec4b89,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/22.png,content/packs/pokemon-canonical/creatures/0022-fearow/sprites/0022-fearow--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0022-fearow:battle-sprite:back-normal,battle-sprite,22,22,,back-normal,back,false,false,png,96,96,1,1174,2e11554e2df1877b04da87cddabd966b065cfed694ce81bd08c7825870270db1,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/22.png,content/packs/pokemon-canonical/creatures/0022-fearow/sprites/0022-fearow--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0022-fearow:battle-sprite:back-shiny,battle-sprite,22,22,,back-shiny,back,true,false,png,96,96,1,1176,8a332b1d2543b3bce8c50371cbccbbb9866cd27f5c740ea86f0d5ccf43522550,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/22.png,content/packs/pokemon-canonical/creatures/0022-fearow/sprites/0022-fearow--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0022-fearow:battle-sprite:front-shiny,battle-sprite,22,22,,front-shiny,front,true,false,png,96,96,1,1302,80e1745bd6f5697b1d2f529e8c4a06f7bb1b675cad18af579e065dacc1755f3e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/22.png,content/packs/pokemon-canonical/creatures/0022-fearow/sprites/0022-fearow--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0023-ekans:battle-sprite:front-normal,battle-sprite,23,23,,front-normal,front,false,false,png,96,96,1,678,92d5eb6b30c9631932d19d36efbdd45c3dee89af38ecf8c18b9720a158c0f9cf,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/23.png,content/packs/pokemon-canonical/creatures/0023-ekans/sprites/0023-ekans--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0023-ekans:battle-sprite:back-normal,battle-sprite,23,23,,back-normal,back,false,false,png,96,96,1,641,0806240fc4bab0f6f96c5c750b7016a146c989e8ae7616af5f9d17f5da35f519,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/23.png,content/packs/pokemon-canonical/creatures/0023-ekans/sprites/0023-ekans--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0023-ekans:battle-sprite:back-shiny,battle-sprite,23,23,,back-shiny,back,true,false,png,96,96,1,642,2cab66da7e3e9a15985953491adc208e20cdd71fb23acdb572e762e6c731f945,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/23.png,content/packs/pokemon-canonical/creatures/0023-ekans/sprites/0023-ekans--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0023-ekans:battle-sprite:front-shiny,battle-sprite,23,23,,front-shiny,front,true,false,png,96,96,1,677,f6c7fc56e1ea8df1bf8228322d10bfa272796e43683706661f78afca2540f763,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/23.png,content/packs/pokemon-canonical/creatures/0023-ekans/sprites/0023-ekans--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0024-arbok:battle-sprite:front-normal,battle-sprite,24,24,,front-normal,front,false,false,png,96,96,1,945,bc7e2f3765edb5f4ff07c4e469e4ec1b457e79afc8cfb8a269ad16e0c5b00019,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/24.png,content/packs/pokemon-canonical/creatures/0024-arbok/sprites/0024-arbok--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0024-arbok:battle-sprite:back-normal,battle-sprite,24,24,,back-normal,back,false,false,png,96,96,1,719,ef68c4fb1d487b4ed8d7e47976e5d045648a26c6af08b38e6b4a3ed26f984e97,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/24.png,content/packs/pokemon-canonical/creatures/0024-arbok/sprites/0024-arbok--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0024-arbok:battle-sprite:back-shiny,battle-sprite,24,24,,back-shiny,back,true,false,png,96,96,1,719,790223c1c4aecfdac21d175654b18c589bce395f84ca6987ce8e2ded981e9f68,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/24.png,content/packs/pokemon-canonical/creatures/0024-arbok/sprites/0024-arbok--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0024-arbok:battle-sprite:front-shiny,battle-sprite,24,24,,front-shiny,front,true,false,png,96,96,1,946,7fe1a28f950b95b5956ac229e9a16eaf5e5f2f0837d625b0777def67b074a0a6,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/24.png,content/packs/pokemon-canonical/creatures/0024-arbok/sprites/0024-arbok--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0025-pikachu:battle-sprite:front-normal,battle-sprite,25,25,,front-normal,front,false,false,png,96,96,1,597,80d30eb1b9f2a05eb4a216d53034e2a0bb16f2619ec43d281f36d601e5819c2c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/25.png,content/packs/pokemon-canonical/creatures/0025-pikachu/sprites/0025-pikachu--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0025-pikachu:battle-sprite:back-normal,battle-sprite,25,25,,back-normal,back,false,false,png,96,96,1,522,a3a1bfcbdbcbf7a37619be62dd369f88785f9b601fa92816325cda036fc1d958,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/25.png,content/packs/pokemon-canonical/creatures/0025-pikachu/sprites/0025-pikachu--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0025-pikachu:battle-sprite:back-shiny,battle-sprite,25,25,,back-shiny,back,true,false,png,96,96,1,522,a575a20f45dd94576025561b8eded85dd02919abbe167ee85907c8fc7d7e021b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/25.png,content/packs/pokemon-canonical/creatures/0025-pikachu/sprites/0025-pikachu--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0025-pikachu:battle-sprite:front-shiny,battle-sprite,25,25,,front-shiny,front,true,false,png,96,96,1,598,13b49b22f304f0213bcc9680ff6417b74be0220c7cc8d8bb2b8df3ea6c38c0db,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/25.png,content/packs/pokemon-canonical/creatures/0025-pikachu/sprites/0025-pikachu--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0026-raichu:battle-sprite:front-normal,battle-sprite,26,26,,front-normal,front,false,false,png,96,96,1,938,95fadcfe8222d6b3218cfccd431d3da14cd65ad76be6d34a84f9457d5b237e44,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/26.png,content/packs/pokemon-canonical/creatures/0026-raichu/sprites/0026-raichu--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0026-raichu:battle-sprite:back-normal,battle-sprite,26,26,,back-normal,back,false,false,png,96,96,1,898,bfa43562ca8a156794181f57665ee536b9add488519813d153f16e2a0a3e1a8b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/26.png,content/packs/pokemon-canonical/creatures/0026-raichu/sprites/0026-raichu--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0026-raichu:battle-sprite:back-shiny,battle-sprite,26,26,,back-shiny,back,true,false,png,96,96,1,899,517b5c9669671031c583058ff5279ffff530d72e43c406c169e658e9f72e16b7,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/26.png,content/packs/pokemon-canonical/creatures/0026-raichu/sprites/0026-raichu--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0026-raichu:battle-sprite:front-shiny,battle-sprite,26,26,,front-shiny,front,true,false,png,96,96,1,937,82ee54a184a76a4e069f3bb4fbe7fb5c7c86a0a8a5d7e40c4805d9a9d0e9793c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/26.png,content/packs/pokemon-canonical/creatures/0026-raichu/sprites/0026-raichu--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0027-sandshrew:battle-sprite:front-normal,battle-sprite,27,27,,front-normal,front,false,false,png,96,96,1,586,05a2f476ec44cf1f74524a5580efab7dc7d3f3248c0a546821ffc80aaf141f8f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/27.png,content/packs/pokemon-canonical/creatures/0027-sandshrew/sprites/0027-sandshrew--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0027-sandshrew:battle-sprite:back-normal,battle-sprite,27,27,,back-normal,back,false,false,png,96,96,1,553,cec7cd57ba83ef0b637c74fc0ceb3d6b9492902cb69a739fb59e88bb496826f3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/27.png,content/packs/pokemon-canonical/creatures/0027-sandshrew/sprites/0027-sandshrew--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
